province,crop_name,year,month,sold_quantity,average_price,predicted_quantity,model_name
Bắc Ninh,Nho,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Bắc Ninh,Nho,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Bắc Ninh,Nho,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Bắc Ninh,Nho,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Bắc Ninh,Nho,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Bắc Ninh,Nho,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Bắc Ninh,Nho,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Bắc Ninh,Rau Cải,2025,7,0.0,0.0,-25.77,GradientBoostingRegressor
Bắc Ninh,Rau Cải,2025,8,0.0,0.0,-25.77,GradientBoostingRegressor
Bắc Ninh,Rau Cải,2025,9,0.0,0.0,-90.35,GradientBoostingRegressor
Bắc Ninh,Rau Cải,2025,10,0.0,0.0,-84.28,GradientBoostingRegressor
Bắc Ninh,Rau Cải,2025,11,0.0,0.0,-84.28,GradientBoostingRegressor
Bắc Ninh,Rau Cải,2025,12,0.0,0.0,-84.28,GradientBoostingRegressor
Bắc Ninh,Rau Cải,2026,1,0.0,0.0,-65.74,GradientBoostingRegressor
Bắc Ninh,Rau Cải,2026,2,0.0,0.0,-65.74,GradientBoostingRegressor
Bắc Ninh,Rau Cải,2026,3,0.0,0.0,18.64,GradientBoostingRegressor
Bắc Ninh,Rau Cải,2026,4,0.0,0.0,17.61,GradientBoostingRegressor
Bắc Ninh,Rau Cải,2026,5,0.0,0.0,17.61,GradientBoostingRegressor
Bắc Ninh,Rau Cải,2026,6,0.0,0.0,17.61,GradientBoostingRegressor
Bắc Ninh,Rau Cải,2026,7,0.0,0.0,-25.77,GradientBoostingRegressor
Bắc Ninh,Sầu Riêng,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Bắc Ninh,Sầu Riêng,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Bắc Ninh,Sầu Riêng,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Bắc Ninh,Sầu Riêng,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Bắc Ninh,Sầu Riêng,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Bắc Ninh,Sầu Riêng,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Bắc Ninh,Sầu Riêng,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Bắc Ninh,Sầu Riêng,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Bắc Ninh,Sầu Riêng,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Bắc Ninh,Sầu Riêng,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Bắc Ninh,Sầu Riêng,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Bắc Ninh,Sầu Riêng,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Bắc Ninh,Sầu Riêng,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Bắc Ninh,Thanh Long,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Bắc Ninh,Thanh Long,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Bắc Ninh,Thanh Long,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Bắc Ninh,Thanh Long,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Bắc Ninh,Thanh Long,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Bắc Ninh,Thanh Long,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Bắc Ninh,Thanh Long,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Bắc Ninh,Thanh Long,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Bắc Ninh,Thanh Long,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Bắc Ninh,Thanh Long,2026,4,723.9100000000001,12734.63,9297.58,GradientBoostingRegressor
Bắc Ninh,Thanh Long,2026,5,492.83,12734.63,6157.75,GradientBoostingRegressor
Bắc Ninh,Thanh Long,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Bắc Ninh,Thanh Long,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Bắc Ninh,Xoài,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Bắc Ninh,Xoài,2025,8,182.64,26204.520000000004,3633.26,GradientBoostingRegressor
Bắc Ninh,Xoài,2025,9,0.0,29006.23,1535.11,GradientBoostingRegressor
Bắc Ninh,Xoài,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Bắc Ninh,Xoài,2025,11,121.6,29859.98,2296.53,GradientBoostingRegressor
Bắc Ninh,Xoài,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Bắc Ninh,Xoài,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Bắc Ninh,Xoài,2026,2,186.01,19777.42,4049.36,GradientBoostingRegressor
Bắc Ninh,Xoài,2026,3,2113.78,20289.15255400278,19051.33,GradientBoostingRegressor
Bắc Ninh,Xoài,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Bắc Ninh,Xoài,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Bắc Ninh,Xoài,2026,6,884.3399999999999,22263.98557455278,9794.82,GradientBoostingRegressor
Bắc Ninh,Xoài,2026,7,137.55,22873.99,3763.45,GradientBoostingRegressor
Bắc Ninh,Ổi,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Bắc Ninh,Ổi,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Bắc Ninh,Ổi,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Bắc Ninh,Ổi,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Bắc Ninh,Ổi,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Bắc Ninh,Ổi,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Bắc Ninh,Ổi,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Bắc Ninh,Ổi,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Bắc Ninh,Ổi,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Bắc Ninh,Ổi,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Bắc Ninh,Ổi,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Bắc Ninh,Ổi,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Bắc Ninh,Ổi,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Bưởi,2025,7,0.0,0.0,-12.39,GradientBoostingRegressor
Cao Bằng,Bưởi,2025,8,0.0,0.0,-12.39,GradientBoostingRegressor
Cao Bằng,Bưởi,2025,9,0.0,0.0,-76.98,GradientBoostingRegressor
Cao Bằng,Bưởi,2025,10,0.0,0.0,-70.9,GradientBoostingRegressor
Cao Bằng,Bưởi,2025,11,0.0,0.0,-70.9,GradientBoostingRegressor
Cao Bằng,Bưởi,2025,12,0.0,0.0,-70.9,GradientBoostingRegressor
Cao Bằng,Bưởi,2026,1,0.0,0.0,-52.36,GradientBoostingRegressor
Cao Bằng,Bưởi,2026,2,0.0,0.0,-52.36,GradientBoostingRegressor
Cao Bằng,Bưởi,2026,3,0.0,0.0,32.02,GradientBoostingRegressor
Cao Bằng,Bưởi,2026,4,0.0,0.0,30.99,GradientBoostingRegressor
Cao Bằng,Bưởi,2026,5,0.0,0.0,30.99,GradientBoostingRegressor
Cao Bằng,Bưởi,2026,6,0.0,0.0,30.99,GradientBoostingRegressor
Cao Bằng,Bưởi,2026,7,0.0,0.0,-12.39,GradientBoostingRegressor
Cao Bằng,Chôm Chôm,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Chôm Chôm,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Chôm Chôm,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Cao Bằng,Chôm Chôm,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Chôm Chôm,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Chôm Chôm,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Chôm Chôm,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Cao Bằng,Chôm Chôm,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Cao Bằng,Chôm Chôm,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Cao Bằng,Chôm Chôm,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Chôm Chôm,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Chôm Chôm,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Chôm Chôm,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Dứa,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Dứa,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Dứa,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Cao Bằng,Dứa,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Dứa,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Dứa,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Dứa,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Cao Bằng,Dứa,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Cao Bằng,Dứa,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Cao Bằng,Dứa,2026,4,81.4,9739.239999999998,3876.22,GradientBoostingRegressor
Cao Bằng,Dứa,2026,5,625.55,9739.24,9446.05,GradientBoostingRegressor
Cao Bằng,Dứa,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Dứa,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Mít,2025,7,0.0,0.0,50.63,GradientBoostingRegressor
Cao Bằng,Mít,2025,8,0.0,0.0,50.63,GradientBoostingRegressor
Cao Bằng,Mít,2025,9,0.0,0.0,-13.96,GradientBoostingRegressor
Cao Bằng,Mít,2025,10,0.0,0.0,-7.89,GradientBoostingRegressor
Cao Bằng,Mít,2025,11,0.0,0.0,-7.89,GradientBoostingRegressor
Cao Bằng,Mít,2025,12,0.0,0.0,-7.89,GradientBoostingRegressor
Cao Bằng,Mít,2026,1,0.0,0.0,9.63,GradientBoostingRegressor
Cao Bằng,Mít,2026,2,0.0,0.0,9.63,GradientBoostingRegressor
Cao Bằng,Mít,2026,3,0.0,0.0,94.01,GradientBoostingRegressor
Cao Bằng,Mít,2026,4,0.0,0.0,94.01,GradientBoostingRegressor
Cao Bằng,Mít,2026,5,0.0,0.0,94.01,GradientBoostingRegressor
Cao Bằng,Mít,2026,6,0.0,0.0,94.01,GradientBoostingRegressor
Cao Bằng,Mít,2026,7,0.0,0.0,50.63,GradientBoostingRegressor
Cao Bằng,Nho,2025,7,20.83,48671.72,2367.12,GradientBoostingRegressor
Cao Bằng,Nho,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Nho,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Cao Bằng,Nho,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Nho,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Nho,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Nho,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Cao Bằng,Nho,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Cao Bằng,Nho,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Cao Bằng,Nho,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Nho,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Nho,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Nho,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Rau Cải,2025,7,0.0,0.0,-25.77,GradientBoostingRegressor
Cao Bằng,Rau Cải,2025,8,0.0,0.0,-25.77,GradientBoostingRegressor
Cao Bằng,Rau Cải,2025,9,0.0,0.0,-90.35,GradientBoostingRegressor
Cao Bằng,Rau Cải,2025,10,0.0,0.0,-84.28,GradientBoostingRegressor
Cao Bằng,Rau Cải,2025,11,0.0,0.0,-84.28,GradientBoostingRegressor
Cao Bằng,Rau Cải,2025,12,0.0,0.0,-84.28,GradientBoostingRegressor
Cao Bằng,Rau Cải,2026,1,0.0,0.0,-65.74,GradientBoostingRegressor
Cao Bằng,Rau Cải,2026,2,0.0,0.0,-65.74,GradientBoostingRegressor
Cao Bằng,Rau Cải,2026,3,0.0,0.0,18.64,GradientBoostingRegressor
Cao Bằng,Rau Cải,2026,4,0.0,0.0,17.61,GradientBoostingRegressor
Cao Bằng,Rau Cải,2026,5,0.0,0.0,17.61,GradientBoostingRegressor
Cao Bằng,Rau Cải,2026,6,0.0,0.0,17.61,GradientBoostingRegressor
Cao Bằng,Rau Cải,2026,7,0.0,0.0,-25.77,GradientBoostingRegressor
Cao Bằng,Sầu Riêng,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Sầu Riêng,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Sầu Riêng,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Cao Bằng,Sầu Riêng,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Sầu Riêng,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Sầu Riêng,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Sầu Riêng,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Cao Bằng,Sầu Riêng,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Cao Bằng,Sầu Riêng,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Cao Bằng,Sầu Riêng,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Sầu Riêng,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Sầu Riêng,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Sầu Riêng,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Thanh Long,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Thanh Long,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Thanh Long,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Cao Bằng,Thanh Long,2025,10,356.84000000000003,12487.319999999998,4833.94,GradientBoostingRegressor
Cao Bằng,Thanh Long,2025,11,395.87,12487.32,4937.28,GradientBoostingRegressor
Cao Bằng,Thanh Long,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Thanh Long,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Cao Bằng,Thanh Long,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Cao Bằng,Thanh Long,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Cao Bằng,Thanh Long,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Thanh Long,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Thanh Long,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Thanh Long,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Xoài,2025,7,914.63,24866.49,8831.11,GradientBoostingRegressor
Cao Bằng,Xoài,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Xoài,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Cao Bằng,Xoài,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Xoài,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Xoài,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Xoài,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Cao Bằng,Xoài,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Cao Bằng,Xoài,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Cao Bằng,Xoài,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Xoài,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Xoài,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Xoài,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Ổi,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Ổi,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Cao Bằng,Ổi,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Cao Bằng,Ổi,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Ổi,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Ổi,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Cao Bằng,Ổi,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Cao Bằng,Ổi,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Cao Bằng,Ổi,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Cao Bằng,Ổi,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Ổi,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Ổi,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Cao Bằng,Ổi,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Bưởi,2025,7,0.0,0.0,-12.39,GradientBoostingRegressor
Cà Mau,Bưởi,2025,8,0.0,0.0,-12.39,GradientBoostingRegressor
Cà Mau,Bưởi,2025,9,0.0,0.0,-76.98,GradientBoostingRegressor
Cà Mau,Bưởi,2025,10,0.0,0.0,-70.9,GradientBoostingRegressor
Cà Mau,Bưởi,2025,11,0.0,0.0,-70.9,GradientBoostingRegressor
Cà Mau,Bưởi,2025,12,0.0,0.0,-70.9,GradientBoostingRegressor
Cà Mau,Bưởi,2026,1,0.0,0.0,-52.36,GradientBoostingRegressor
Cà Mau,Bưởi,2026,2,0.0,0.0,-52.36,GradientBoostingRegressor
Cà Mau,Bưởi,2026,3,0.0,0.0,32.02,GradientBoostingRegressor
Cà Mau,Bưởi,2026,4,0.0,0.0,30.99,GradientBoostingRegressor
Cà Mau,Bưởi,2026,5,0.0,0.0,30.99,GradientBoostingRegressor
Cà Mau,Bưởi,2026,6,0.0,0.0,30.99,GradientBoostingRegressor
Cà Mau,Bưởi,2026,7,0.0,0.0,-12.39,GradientBoostingRegressor
Cà Mau,Chôm Chôm,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Chôm Chôm,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Chôm Chôm,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Cà Mau,Chôm Chôm,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Cà Mau,Chôm Chôm,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Cà Mau,Chôm Chôm,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Cà Mau,Chôm Chôm,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Cà Mau,Chôm Chôm,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Cà Mau,Chôm Chôm,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Cà Mau,Chôm Chôm,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Cà Mau,Chôm Chôm,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Cà Mau,Chôm Chôm,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Cà Mau,Chôm Chôm,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Dứa,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Dứa,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Dứa,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Cà Mau,Dứa,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Cà Mau,Dứa,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Cà Mau,Dứa,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Cà Mau,Dứa,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Cà Mau,Dứa,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Cà Mau,Dứa,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Cà Mau,Dứa,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Cà Mau,Dứa,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Cà Mau,Dứa,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Cà Mau,Dứa,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Mít,2025,7,0.0,0.0,50.63,GradientBoostingRegressor
Cà Mau,Mít,2025,8,0.0,0.0,50.63,GradientBoostingRegressor
Cà Mau,Mít,2025,9,0.0,0.0,-13.96,GradientBoostingRegressor
Cà Mau,Mít,2025,10,0.0,0.0,-7.89,GradientBoostingRegressor
Cà Mau,Mít,2025,11,0.0,0.0,-7.89,GradientBoostingRegressor
Cà Mau,Mít,2025,12,0.0,0.0,-7.89,GradientBoostingRegressor
Cà Mau,Mít,2026,1,0.0,0.0,9.63,GradientBoostingRegressor
Cà Mau,Mít,2026,2,0.0,14340.87,3635.79,GradientBoostingRegressor
Cà Mau,Mít,2026,3,0.0,0.0,94.01,GradientBoostingRegressor
Cà Mau,Mít,2026,4,0.0,0.0,94.01,GradientBoostingRegressor
Cà Mau,Mít,2026,5,0.0,0.0,94.01,GradientBoostingRegressor
Cà Mau,Mít,2026,6,0.0,0.0,94.01,GradientBoostingRegressor
Cà Mau,Mít,2026,7,0.0,0.0,50.63,GradientBoostingRegressor
Cà Mau,Nho,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Nho,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Nho,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Cà Mau,Nho,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Cà Mau,Nho,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Cà Mau,Nho,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Cà Mau,Nho,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Cà Mau,Nho,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Cà Mau,Nho,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Cà Mau,Nho,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Cà Mau,Nho,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Cà Mau,Nho,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Cà Mau,Nho,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Rau Cải,2025,7,0.0,0.0,-25.77,GradientBoostingRegressor
Cà Mau,Rau Cải,2025,8,0.0,0.0,-25.77,GradientBoostingRegressor
Cà Mau,Rau Cải,2025,9,0.0,0.0,-90.35,GradientBoostingRegressor
Cà Mau,Rau Cải,2025,10,0.0,0.0,-84.28,GradientBoostingRegressor
Cà Mau,Rau Cải,2025,11,0.0,0.0,-84.28,GradientBoostingRegressor
Cà Mau,Rau Cải,2025,12,0.0,0.0,-84.28,GradientBoostingRegressor
Cà Mau,Rau Cải,2026,1,0.0,0.0,-65.74,GradientBoostingRegressor
Cà Mau,Rau Cải,2026,2,0.0,0.0,-65.74,GradientBoostingRegressor
Cà Mau,Rau Cải,2026,3,0.0,0.0,18.64,GradientBoostingRegressor
Cà Mau,Rau Cải,2026,4,0.0,0.0,17.61,GradientBoostingRegressor
Cà Mau,Rau Cải,2026,5,0.0,0.0,17.61,GradientBoostingRegressor
Cà Mau,Rau Cải,2026,6,0.0,0.0,17.61,GradientBoostingRegressor
Cà Mau,Rau Cải,2026,7,0.0,0.0,-25.77,GradientBoostingRegressor
Cà Mau,Sầu Riêng,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Sầu Riêng,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Sầu Riêng,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Cà Mau,Sầu Riêng,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Cà Mau,Sầu Riêng,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Cà Mau,Sầu Riêng,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Cà Mau,Sầu Riêng,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Cà Mau,Sầu Riêng,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Cà Mau,Sầu Riêng,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Cà Mau,Sầu Riêng,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Cà Mau,Sầu Riêng,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Cà Mau,Sầu Riêng,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Cà Mau,Sầu Riêng,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Thanh Long,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Thanh Long,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Thanh Long,2025,9,1557.46,10120.47,14917.21,GradientBoostingRegressor
Cà Mau,Thanh Long,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Cà Mau,Thanh Long,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Cà Mau,Thanh Long,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Cà Mau,Thanh Long,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Cà Mau,Thanh Long,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Cà Mau,Thanh Long,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Cà Mau,Thanh Long,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Cà Mau,Thanh Long,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Cà Mau,Thanh Long,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Cà Mau,Thanh Long,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Xoài,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Cà Mau,Xoài,2025,8,248.31,27610.580000000005,3189.23,GradientBoostingRegressor
Cà Mau,Xoài,2025,9,1442.5000000000002,22609.42,14889.13,GradientBoostingRegressor
Cà Mau,Xoài,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Cà Mau,Xoài,2025,11,657.12,22426.908787436085,7423.69,GradientBoostingRegressor
Cà Mau,Xoài,2025,12,0.0,29622.64,1316.93,GradientBoostingRegressor
Cà Mau,Xoài,2026,1,3029.59,24068.52441475579,22436.53,GradientBoostingRegressor
Cà Mau,Xoài,2026,2,4648.0,20619.15595436747,39087.29,GradientBoostingRegressor
Cà Mau,Xoài,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Cà Mau,Xoài,2026,4,1324.8,21088.85,14465.81,GradientBoostingRegressor
Cà Mau,Xoài,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Cà Mau,Xoài,2026,6,587.03,19151.29,9297.58,GradientBoostingRegressor
