province,crop_name,year,month,harvest_quantity,sold_quantity,average_price
Cao Bằng,Nho,2025,8,0.0,0.0,0.0
Cao Bằng,Nho,2025,9,0.0,0.0,0.0
Cao Bằng,Nho,2025,10,0.0,0.0,0.0
Cao Bằng,Nho,2025,11,0.0,0.0,0.0
Cao Bằng,Nho,2025,12,0.0,0.0,0.0
Cao Bằng,Nho,2026,1,0.0,0.0,0.0
Cao Bằng,Nho,2026,2,0.0,0.0,0.0
Cao Bằng,Nho,2026,3,0.0,0.0,0.0
Cao Bằng,Nho,2026,4,0.0,0.0,0.0
Cao Bằng,Nho,2026,5,0.0,0.0,0.0
Cao Bằng,Nho,2026,6,0.0,0.0,0.0
Cao Bằng,Nho,2026,7,0.0,0.0,0.0
Cao Bằng,Rau cải,2025,7,0.0,0.0,0.0
Cao Bằng,Rau cải,2025,8,0.0,0.0,0.0
Cao Bằng,Rau cải,2025,9,0.0,0.0,0.0
Cao Bằng,Rau cải,2025,10,0.0,0.0,0.0
Cao Bằng,Rau cải,2025,11,0.0,0.0,0.0
Cao Bằng,Rau cải,2025,12,0.0,0.0,0.0
Cao Bằng,Rau cải,2026,1,0.0,0.0,0.0
Cao Bằng,Rau cải,2026,2,0.0,0.0,0.0
Cao Bằng,Rau cải,2026,3,0.0,0.0,0.0
Cao Bằng,Rau cải,2026,4,0.0,0.0,0.0
Cao Bằng,Rau cải,2026,5,0.0,0.0,0.0
Cao Bằng,Rau cải,2026,6,0.0,0.0,0.0
Cao Bằng,Rau cải,2026,7,0.0,0.0,0.0
Cao Bằng,Sầu riêng,2025,7,0.0,0.0,0.0
Cao Bằng,Sầu riêng,2025,8,0.0,0.0,0.0
Cao Bằng,Sầu riêng,2025,9,0.0,0.0,0.0
Cao Bằng,Sầu riêng,2025,10,0.0,0.0,0.0
Cao Bằng,Sầu riêng,2025,11,0.0,0.0,0.0
Cao Bằng,Sầu riêng,2025,12,0.0,0.0,0.0
Cao Bằng,Sầu riêng,2026,1,0.0,0.0,0.0
Cao Bằng,Sầu riêng,2026,2,0.0,0.0,0.0
Cao Bằng,Sầu riêng,2026,3,0.0,0.0,0.0
Cao Bằng,Sầu riêng,2026,4,0.0,0.0,0.0
Cao Bằng,Sầu riêng,2026,5,0.0,0.0,0.0
Cao Bằng,Sầu riêng,2026,6,0.0,0.0,0.0
Cao Bằng,Sầu riêng,2026,7,0.0,0.0,0.0
Cao Bằng,Thanh long,2025,7,0.0,0.0,0.0
Cao Bằng,Thanh long,2025,8,0.0,0.0,0.0
Cao Bằng,Thanh long,2025,9,0.0,0.0,0.0
Cao Bằng,Thanh long,2025,10,4078.78,356.84000000000003,12487.319999999998
Cao Bằng,Thanh long,2025,11,0.0,395.87,12487.32
Cao Bằng,Thanh long,2025,12,0.0,0.0,0.0
Cao Bằng,Thanh long,2026,1,0.0,0.0,0.0
Cao Bằng,Thanh long,2026,2,0.0,0.0,0.0
Cao Bằng,Thanh long,2026,3,0.0,0.0,0.0
Cao Bằng,Thanh long,2026,4,0.0,0.0,0.0
Cao Bằng,Thanh long,2026,5,0.0,0.0,0.0
Cao Bằng,Thanh long,2026,6,0.0,0.0,0.0
Cao Bằng,Thanh long,2026,7,0.0,0.0,0.0
Cao Bằng,Xoài,2025,7,7259.36,914.63,24866.49
Cao Bằng,Xoài,2025,8,0.0,0.0,0.0
Cao Bằng,Xoài,2025,9,0.0,0.0,0.0
Cao Bằng,Xoài,2025,10,0.0,0.0,0.0
Cao Bằng,Xoài,2025,11,0.0,0.0,0.0
Cao Bằng,Xoài,2025,12,0.0,0.0,0.0
Cao Bằng,Xoài,2026,1,0.0,0.0,0.0
Cao Bằng,Xoài,2026,2,0.0,0.0,0.0
Cao Bằng,Xoài,2026,3,0.0,0.0,0.0
Cao Bằng,Xoài,2026,4,0.0,0.0,0.0
Cao Bằng,Xoài,2026,5,0.0,0.0,0.0
Cao Bằng,Xoài,2026,6,0.0,0.0,0.0
Cao Bằng,Xoài,2026,7,0.0,0.0,0.0
Cao Bằng,Ổi,2025,7,0.0,0.0,0.0
Cao Bằng,Ổi,2025,8,0.0,0.0,0.0
Cao Bằng,Ổi,2025,9,0.0,0.0,0.0
Cao Bằng,Ổi,2025,10,0.0,0.0,0.0
Cao Bằng,Ổi,2025,11,0.0,0.0,0.0
Cao Bằng,Ổi,2025,12,0.0,0.0,0.0
Cao Bằng,Ổi,2026,1,0.0,0.0,0.0
Cao Bằng,Ổi,2026,2,0.0,0.0,0.0
Cao Bằng,Ổi,2026,3,0.0,0.0,0.0
Cao Bằng,Ổi,2026,4,0.0,0.0,0.0
Cao Bằng,Ổi,2026,5,0.0,0.0,0.0
Cao Bằng,Ổi,2026,6,0.0,0.0,0.0
Cao Bằng,Ổi,2026,7,0.0,0.0,0.0
Cà Mau,Bưởi,2025,7,0.0,0.0,0.0
Cà Mau,Bưởi,2025,8,0.0,0.0,0.0
Cà Mau,Bưởi,2025,9,0.0,0.0,0.0
Cà Mau,Bưởi,2025,10,0.0,0.0,0.0
Cà Mau,Bưởi,2025,11,0.0,0.0,0.0
Cà Mau,Bưởi,2025,12,0.0,0.0,0.0
Cà Mau,Bưởi,2026,1,0.0,0.0,0.0
Cà Mau,Bưởi,2026,2,0.0,0.0,0.0
Cà Mau,Bưởi,2026,3,0.0,0.0,0.0
Cà Mau,Bưởi,2026,4,0.0,0.0,0.0
Cà Mau,Bưởi,2026,5,0.0,0.0,0.0
Cà Mau,Bưởi,2026,6,0.0,0.0,0.0
Cà Mau,Bưởi,2026,7,0.0,0.0,0.0
Cà Mau,Chôm chôm,2025,7,0.0,0.0,0.0
Cà Mau,Chôm chôm,2025,8,0.0,0.0,0.0
Cà Mau,Chôm chôm,2025,9,0.0,0.0,0.0
Cà Mau,Chôm chôm,2025,10,0.0,0.0,0.0
Cà Mau,Chôm chôm,2025,11,0.0,0.0,0.0
Cà Mau,Chôm chôm,2025,12,0.0,0.0,0.0
Cà Mau,Chôm chôm,2026,1,0.0,0.0,0.0
Cà Mau,Chôm chôm,2026,2,0.0,0.0,0.0
Cà Mau,Chôm chôm,2026,3,0.0,0.0,0.0
Cà Mau,Chôm chôm,2026,4,0.0,0.0,0.0
Cà Mau,Chôm chôm,2026,5,0.0,0.0,0.0
Cà Mau,Chôm chôm,2026,6,0.0,0.0,0.0
Cà Mau,Chôm chôm,2026,7,0.0,0.0,0.0
Cà Mau,Dứa,2025,7,0.0,0.0,0.0
Cà Mau,Dứa,2025,8,0.0,0.0,0.0
Cà Mau,Dứa,2025,9,0.0,0.0,0.0
Cà Mau,Dứa,2025,10,0.0,0.0,0.0
Cà Mau,Dứa,2025,11,0.0,0.0,0.0
Cà Mau,Dứa,2025,12,0.0,0.0,0.0
Cà Mau,Dứa,2026,1,0.0,0.0,0.0
Cà Mau,Dứa,2026,2,0.0,0.0,0.0
Cà Mau,Dứa,2026,3,0.0,0.0,0.0
Cà Mau,Dứa,2026,4,0.0,0.0,0.0
Cà Mau,Dứa,2026,5,0.0,0.0,0.0
Cà Mau,Dứa,2026,6,0.0,0.0,0.0
Cà Mau,Dứa,2026,7,0.0,0.0,0.0
Cà Mau,Mít,2025,7,0.0,0.0,0.0
Cà Mau,Mít,2025,8,0.0,0.0,0.0
Cà Mau,Mít,2025,9,0.0,0.0,0.0
Cà Mau,Mít,2025,10,0.0,0.0,0.0
Cà Mau,Mít,2025,11,0.0,0.0,0.0
Cà Mau,Mít,2025,12,0.0,0.0,0.0
Cà Mau,Mít,2026,1,0.0,0.0,0.0
Cà Mau,Mít,2026,2,4292.07,0.0,14340.87
Cà Mau,Mít,2026,3,0.0,0.0,0.0
Cà Mau,Mít,2026,4,0.0,0.0,0.0
Cà Mau,Mít,2026,5,0.0,0.0,0.0
Cà Mau,Mít,2026,6,0.0,0.0,0.0
Cà Mau,Mít,2026,7,0.0,0.0,0.0
Cà Mau,Nho,2025,7,0.0,0.0,0.0
Cà Mau,Nho,2025,8,0.0,0.0,0.0
Cà Mau,Nho,2025,9,0.0,0.0,0.0
Cà Mau,Nho,2025,10,0.0,0.0,0.0
Cà Mau,Nho,2025,11,0.0,0.0,0.0
Cà Mau,Nho,2025,12,0.0,0.0,0.0
Cà Mau,Nho,2026,1,0.0,0.0,0.0
Cà Mau,Nho,2026,2,0.0,0.0,0.0
Cà Mau,Nho,2026,3,0.0,0.0,0.0
Cà Mau,Nho,2026,4,0.0,0.0,0.0
Cà Mau,Nho,2026,5,0.0,0.0,0.0
Cà Mau,Nho,2026,6,0.0,0.0,0.0
Cà Mau,Nho,2026,7,0.0,0.0,0.0
Cà Mau,Rau cải,2025,7,0.0,0.0,0.0
Cà Mau,Rau cải,2025,8,0.0,0.0,0.0
Cà Mau,Rau cải,2025,9,0.0,0.0,0.0
Cà Mau,Rau cải,2025,10,0.0,0.0,0.0
Cà Mau,Rau cải,2025,11,0.0,0.0,0.0
Cà Mau,Rau cải,2025,12,0.0,0.0,0.0
Cà Mau,Rau cải,2026,1,0.0,0.0,0.0
Cà Mau,Rau cải,2026,2,0.0,0.0,0.0
Cà Mau,Rau cải,2026,3,0.0,0.0,0.0
Cà Mau,Rau cải,2026,4,0.0,0.0,0.0
Cà Mau,Rau cải,2026,5,0.0,0.0,0.0
Cà Mau,Rau cải,2026,6,0.0,0.0,0.0
Cà Mau,Rau cải,2026,7,0.0,0.0,0.0
Cà Mau,Sầu riêng,2025,7,0.0,0.0,0.0
Cà Mau,Sầu riêng,2025,8,0.0,0.0,0.0
Cà Mau,Sầu riêng,2025,9,0.0,0.0,0.0
Cà Mau,Sầu riêng,2025,10,0.0,0.0,0.0
Cà Mau,Sầu riêng,2025,11,0.0,0.0,0.0
Cà Mau,Sầu riêng,2025,12,0.0,0.0,0.0
Cà Mau,Sầu riêng,2026,1,0.0,0.0,0.0
Cà Mau,Sầu riêng,2026,2,0.0,0.0,0.0
Cà Mau,Sầu riêng,2026,3,0.0,0.0,0.0
Cà Mau,Sầu riêng,2026,4,0.0,0.0,0.0
Cà Mau,Sầu riêng,2026,5,0.0,0.0,0.0
Cà Mau,Sầu riêng,2026,6,0.0,0.0,0.0
Cà Mau,Sầu riêng,2026,7,0.0,0.0,0.0
Cà Mau,Thanh long,2025,7,0.0,0.0,0.0
Cà Mau,Thanh long,2025,8,0.0,0.0,0.0
Cà Mau,Thanh long,2025,9,9937.71,1557.46,10120.47
Cà Mau,Thanh long,2025,10,0.0,0.0,0.0
Cà Mau,Thanh long,2025,11,0.0,0.0,0.0
Cà Mau,Thanh long,2025,12,0.0,0.0,0.0
Cà Mau,Thanh long,2026,1,0.0,0.0,0.0
Cà Mau,Thanh long,2026,2,0.0,0.0,0.0
Cà Mau,Thanh long,2026,3,0.0,0.0,0.0
Cà Mau,Thanh long,2026,4,0.0,0.0,0.0
Cà Mau,Thanh long,2026,5,0.0,0.0,0.0
Cà Mau,Thanh long,2026,6,0.0,0.0,0.0
Cà Mau,Thanh long,2026,7,0.0,0.0,0.0
Cà Mau,Xoài,2025,7,0.0,0.0,0.0
Cà Mau,Xoài,2025,8,4963.45,248.31,27610.580000000005
Cà Mau,Xoài,2025,9,4284.2,1442.5000000000002,22609.42
Cà Mau,Xoài,2025,10,0.0,0.0,0.0
Cà Mau,Xoài,2025,11,6715.27,657.12,22426.908787436085
Cà Mau,Xoài,2025,12,1212.41,0.0,29622.64
Cà Mau,Xoài,2026,1,31248.32,3029.59,24068.52441475579
Cà Mau,Xoài,2026,2,38636.649999999994,4648.0,20619.15595436747
Cà Mau,Xoài,2026,3,0.0,0.0,0.0
Cà Mau,Xoài,2026,4,29213.73,1324.8,21088.85
Cà Mau,Xoài,2026,5,0.0,0.0,0.0
Cà Mau,Xoài,2026,6,27655.1,587.03,19151.29
Cà Mau,Xoài,2026,7,0.0,621.93,19151.29
Cà Mau,Ổi,2025,7,0.0,0.0,0.0
Cà Mau,Ổi,2025,8,0.0,0.0,0.0
Cà Mau,Ổi,2025,9,0.0,0.0,0.0
Cà Mau,Ổi,2025,10,0.0,0.0,0.0
Cà Mau,Ổi,2025,11,0.0,0.0,0.0
Cà Mau,Ổi,2025,12,0.0,0.0,0.0
Cà Mau,Ổi,2026,1,0.0,0.0,0.0
Cà Mau,Ổi,2026,2,0.0,0.0,0.0
Cà Mau,Ổi,2026,3,0.0,0.0,0.0
Cà Mau,Ổi,2026,4,0.0,0.0,0.0
Cà Mau,Ổi,2026,5,0.0,0.0,0.0
Cà Mau,Ổi,2026,6,0.0,0.0,0.0
Cà Mau,Ổi,2026,7,0.0,0.0,0.0
Cần Thơ,Bưởi,2025,7,0.0,0.0,0.0
Cần Thơ,Bưởi,2025,8,5092.9,1459.98,26178.759922738667
Cần Thơ,Bưởi,2025,9,4610.94,377.04,30810.149999999998
Cần Thơ,Bưởi,2025,10,0.0,382.82000000000005,30810.149999999994
Cần Thơ,Bưởi,2025,11,0.0,0.0,0.0
Cần Thơ,Bưởi,2025,12,13122.15,1275.24,26768.850843135406
Cần Thơ,Bưởi,2026,1,0.0,1402.52,25829.963591107437
Cần Thơ,Bưởi,2026,2,0.0,0.0,0.0
Cần Thơ,Bưởi,2026,3,3471.53,0.0,28194.6
Cần Thơ,Bưởi,2026,4,2337.47,1904.9,28225.206981153864
Cần Thơ,Bưởi,2026,5,0.0,80.30000000000001,28265.639999999996
Cần Thơ,Bưởi,2026,6,1796.1999999999998,40.72,33745.29
Cần Thơ,Bưởi,2026,7,0.0,88.31,37629.35
Cần Thơ,Chôm chôm,2025,7,19465.23,501.32,16189.084306231549
Cần Thơ,Chôm chôm,2025,8,8840.1,338.69,14271.580000000002
Cần Thơ,Chôm chôm,2025,9,14556.470000000001,1537.74,17099.278357784802
Cần Thơ,Chôm chôm,2025,10,0.0,0.0,0.0
Cần Thơ,Chôm chôm,2025,11,0.0,0.0,0.0
Cần Thơ,Chôm chôm,2025,12,3038.57,18.82,19832.23
Cần Thơ,Chôm chôm,2026,1,1746.65,224.79,20820.830000000005
Cần Thơ,Chôm chôm,2026,2,0.0,0.0,0.0
Cần Thơ,Chôm chôm,2026,3,2301.1,26.12,17662.3
Cần Thơ,Chôm chôm,2026,4,2051.97,72.78,17758.49
Cần Thơ,Chôm chôm,2026,5,7467.69,0.0,17673.47
Cần Thơ,Chôm chôm,2026,6,0.0,0.0,0.0
Cần Thơ,Chôm chôm,2026,7,0.0,0.0,0.0
Cần Thơ,Dứa,2025,7,10425.72,0.0,10010.47
Cần Thơ,Dứa,2025,8,0.0,427.12,10010.47
Cần Thơ,Dứa,2025,9,5255.96,273.99,8270.399999999998
Cần Thơ,Dứa,2025,10,26417.8,2046.39,10949.442401155206
Cần Thơ,Dứa,2025,11,7764.17,2256.13,9214.85326302119
Cần Thơ,Dứa,2025,12,63189.9,3369.11,7711.177035923433
Cần Thơ,Dứa,2026,1,11977.69,2392.69,8152.358338021223
Cần Thơ,Dứa,2026,2,5708.06,1335.52,11916.66
Cần Thơ,Dứa,2026,3,24950.32,1359.4,7165.3
Cần Thơ,Dứa,2026,4,27952.55,2776.94,8952.541941381522
Cần Thơ,Dứa,2026,5,11614.89,742.7,9277.421630133298
Cần Thơ,Dứa,2026,6,30986.48,2132.31,8019.376062111045
Cần Thơ,Dứa,2026,7,3845.75,863.01,7869.775638752739
Cần Thơ,Mít,2025,7,36847.39,2026.53,9898.319706493367
Cần Thơ,Mít,2025,8,14798.87,644.96,10359.106341788636
Cần Thơ,Mít,2025,9,60657.8,1741.8000000000002,12500.930406189
Cần Thơ,Mít,2025,10,11110.439999999999,1151.04,13085.159360056992
Cần Thơ,Mít,2025,11,12508.47,988.21,12761.242722295869
Cần Thơ,Mít,2025,12,15153.539999999999,581.25,11996.595163870967
Cần Thơ,Mít,2026,1,4115.780000000001,854.68,13413.893684068893
Cần Thơ,Mít,2026,2,11396.79,382.73,12675.632574922267
Cần Thơ,Mít,2026,3,20309.309999999998,650.6899999999999,13082.795566091381
Cần Thơ,Mít,2026,4,64377.39,3664.89,9831.770565692286
Cần Thơ,Mít,2026,5,64764.39,1554.1100000000001,10293.949561678388
Cần Thơ,Mít,2026,6,16437.48,2430.09,10524.800422371187
Cần Thơ,Mít,2026,7,0.0,0.0,0.0
Cần Thơ,Nho,2025,7,0.0,0.0,0.0
Cần Thơ,Nho,2025,8,0.0,0.0,0.0
Cần Thơ,Nho,2025,9,0.0,0.0,0.0
Cần Thơ,Nho,2025,10,0.0,0.0,0.0
Cần Thơ,Nho,2025,11,0.0,0.0,0.0
Cần Thơ,Nho,2025,12,0.0,0.0,0.0
Cần Thơ,Nho,2026,1,0.0,0.0,0.0
Cần Thơ,Nho,2026,2,0.0,0.0,0.0
Cần Thơ,Nho,2026,3,0.0,0.0,0.0
Cần Thơ,Nho,2026,4,0.0,0.0,0.0
Cần Thơ,Nho,2026,5,0.0,0.0,0.0
Cần Thơ,Nho,2026,6,0.0,0.0,0.0
Cần Thơ,Nho,2026,7,0.0,0.0,0.0
Cần Thơ,Rau cải,2025,7,3007.94,87.18,14836.260000000002
Cần Thơ,Rau cải,2025,8,1225.42,685.35,14639.24
Cần Thơ,Rau cải,2025,9,6251.21,533.04,11268.522884961729
Cần Thơ,Rau cải,2025,10,9449.73,1417.08,12971.4232108279
Cần Thơ,Rau cải,2025,11,8780.119999999999,3400.63,13241.060402837122
Cần Thơ,Rau cải,2025,12,3254.99,442.82000000000005,12660.449999999999
Cần Thơ,Rau cải,2026,1,10053.5,1655.7,14281.921918886272
Cần Thơ,Rau cải,2026,2,9222.75,510.67,12678.310867291988
Cần Thơ,Rau cải,2026,3,14569.89,990.6999999999999,14092.68684515999
Cần Thơ,Rau cải,2026,4,4028.46,152.55,13722.993063913469
Cần Thơ,Rau cải,2026,5,6152.16,681.75,13697.798772277227
Cần Thơ,Rau cải,2026,6,14096.39,790.2,13724.09253214376
Cần Thơ,Rau cải,2026,7,0.0,0.0,0.0
Cần Thơ,Sầu riêng,2025,7,6628.86,113.65,57320.48
Cần Thơ,Sầu riêng,2025,8,35685.86,3336.7,62301.75214220638
Cần Thơ,Sầu riêng,2025,9,0.0,81.43,67785.92
Cần Thơ,Sầu riêng,2025,10,0.0,0.0,0.0
Cần Thơ,Sầu riêng,2025,11,542.46,0.0,66006.56
Cần Thơ,Sầu riêng,2025,12,0.0,0.0,0.0
Cần Thơ,Sầu riêng,2026,1,0.0,0.0,0.0
Cần Thơ,Sầu riêng,2026,2,921.26,151.38,84046.75
Cần Thơ,Sầu riêng,2026,3,0.0,0.0,0.0
Cần Thơ,Sầu riêng,2026,4,7365.6,218.92000000000002,69571.26763475241
Cần Thơ,Sầu riêng,2026,5,16364.550000000001,1628.8400000000001,58554.7145499251
Cần Thơ,Sầu riêng,2026,6,0.0,79.39,67955.55
Cần Thơ,Sầu riêng,2026,7,0.0,0.0,0.0
Cần Thơ,Thanh long,2025,7,0.0,0.0,0.0
Cần Thơ,Thanh long,2025,8,0.0,0.0,0.0
Cần Thơ,Thanh long,2025,9,0.0,0.0,0.0
Cần Thơ,Thanh long,2025,10,0.0,0.0,0.0
Cần Thơ,Thanh long,2025,11,0.0,0.0,0.0
Cần Thơ,Thanh long,2025,12,0.0,0.0,0.0
Cần Thơ,Thanh long,2026,1,0.0,0.0,0.0
Cần Thơ,Thanh long,2026,2,0.0,0.0,0.0
Cần Thơ,Thanh long,2026,3,0.0,0.0,0.0
Cần Thơ,Thanh long,2026,4,0.0,0.0,0.0
Cần Thơ,Thanh long,2026,5,0.0,0.0,0.0
Cần Thơ,Thanh long,2026,6,0.0,0.0,0.0
Cần Thơ,Thanh long,2026,7,0.0,0.0,0.0
Cần Thơ,Xoài,2025,7,15745.31,1106.74,26059.558613043715
Cần Thơ,Xoài,2025,8,0.0,24.21,28433.449999999997
Cần Thơ,Xoài,2025,9,3254.2,11.26,26269.95
Cần Thơ,Xoài,2025,10,8737.66,870.5,26097.59917645032
Cần Thơ,Xoài,2025,11,6267.75,1364.92,22792.737237054185
Cần Thơ,Xoài,2025,12,2237.91,57.919999999999995,23103.050000000003
Cần Thơ,Xoài,2026,1,13737.71,1345.82,25447.847197247775
Cần Thơ,Xoài,2026,2,43116.33,2549.27,20944.650931756936
Cần Thơ,Xoài,2026,3,20703.56,3075.79,21457.296654843143
Cần Thơ,Xoài,2026,4,5476.44,856.46,21198.165909207666
Cần Thơ,Xoài,2026,5,15783.59,693.22,22447.98799371051
Cần Thơ,Xoài,2026,6,25545.86,3807.6,19106.049806150855
Cần Thơ,Xoài,2026,7,14135.45,257.38,23566.777896106923
Cần Thơ,Ổi,2025,7,1474.65,97.2,11446.059999999998
Cần Thơ,Ổi,2025,8,16130.57,365.09,13990.915381412804
Cần Thơ,Ổi,2025,9,5722.81,1445.31,15387.574461119068
Cần Thơ,Ổi,2025,10,2860.49,234.3,20408.17
Cần Thơ,Ổi,2025,11,0.0,0.0,0.0
Cần Thơ,Ổi,2025,12,23511.32,3476.55,14129.355570378679
Cần Thơ,Ổi,2026,1,9974.5,803.62,15915.59033610413
Cần Thơ,Ổi,2026,2,2482.22,549.65,14689.3
Cần Thơ,Ổi,2026,3,13759.5,845.57,19692.798157692443
Cần Thơ,Ổi,2026,4,4314.11,553.0699999999999,16676.34274594536
Cần Thơ,Ổi,2026,5,1491.28,158.11,14103.599999999999
Cần Thơ,Ổi,2026,6,0.0,0.0,0.0
Cần Thơ,Ổi,2026,7,9659.49,183.82,14776.460000000001
Gia Lai,Bưởi,2025,7,0.0,0.0,0.0
Gia Lai,Bưởi,2025,8,0.0,0.0,0.0
Gia Lai,Bưởi,2025,9,0.0,0.0,0.0
Gia Lai,Bưởi,2025,10,0.0,0.0,0.0
Gia Lai,Bưởi,2025,11,0.0,0.0,0.0
Gia Lai,Bưởi,2025,12,0.0,0.0,0.0
Gia Lai,Bưởi,2026,1,0.0,0.0,0.0
Gia Lai,Bưởi,2026,2,0.0,0.0,0.0
Gia Lai,Bưởi,2026,3,0.0,0.0,0.0
Gia Lai,Bưởi,2026,4,0.0,0.0,0.0
Gia Lai,Bưởi,2026,5,0.0,0.0,0.0
Gia Lai,Bưởi,2026,6,2861.45,259.29,30216.21
Gia Lai,Bưởi,2026,7,0.0,145.82,30216.209999999995
Gia Lai,Chôm chôm,2025,7,0.0,0.0,0.0
Gia Lai,Chôm chôm,2025,8,0.0,0.0,0.0
Gia Lai,Chôm chôm,2025,9,0.0,0.0,0.0
Gia Lai,Chôm chôm,2025,10,0.0,0.0,0.0
Gia Lai,Chôm chôm,2025,11,0.0,0.0,0.0
Gia Lai,Chôm chôm,2025,12,0.0,0.0,0.0
Gia Lai,Chôm chôm,2026,1,0.0,0.0,0.0
Gia Lai,Chôm chôm,2026,2,0.0,0.0,0.0
Gia Lai,Chôm chôm,2026,3,0.0,0.0,0.0
Gia Lai,Chôm chôm,2026,4,0.0,0.0,0.0
Gia Lai,Chôm chôm,2026,5,0.0,0.0,0.0
Gia Lai,Chôm chôm,2026,6,0.0,0.0,0.0
Gia Lai,Chôm chôm,2026,7,0.0,0.0,0.0
Gia Lai,Dứa,2025,7,0.0,0.0,0.0
Gia Lai,Dứa,2025,8,0.0,0.0,0.0
Gia Lai,Dứa,2025,9,0.0,0.0,0.0
Gia Lai,Dứa,2025,10,0.0,0.0,0.0
Gia Lai,Dứa,2025,11,0.0,0.0,0.0
Gia Lai,Dứa,2025,12,0.0,0.0,0.0
Gia Lai,Dứa,2026,1,0.0,0.0,0.0
Gia Lai,Dứa,2026,2,0.0,0.0,0.0
Gia Lai,Dứa,2026,3,6810.92,343.44,9671.86
Gia Lai,Dứa,2026,4,0.0,468.21,9671.86
Gia Lai,Dứa,2026,5,12956.5,523.12,8539.11
Gia Lai,Dứa,2026,6,13901.86,320.95,9509.95
Gia Lai,Dứa,2026,7,0.0,172.12,9509.95
Gia Lai,Mít,2025,7,0.0,0.0,0.0
Gia Lai,Mít,2025,8,16224.14,1356.81,9042.4
Gia Lai,Mít,2025,9,0.0,114.83,9042.4
Gia Lai,Mít,2025,10,1353.37,0.0,13679.39
Gia Lai,Mít,2025,11,0.0,256.67,13679.39
Gia Lai,Mít,2025,12,2698.94,38.12,12677.18
Gia Lai,Mít,2026,1,0.0,0.0,0.0
Gia Lai,Mít,2026,2,0.0,0.0,0.0
Gia Lai,Mít,2026,3,0.0,0.0,0.0
Gia Lai,Mít,2026,4,0.0,0.0,0.0
Gia Lai,Mít,2026,5,10937.65,660.99,8437.3
Gia Lai,Mít,2026,6,0.0,0.0,0.0
Gia Lai,Mít,2026,7,0.0,0.0,0.0
Gia Lai,Nho,2025,7,0.0,0.0,0.0
Gia Lai,Nho,2025,8,0.0,0.0,0.0
Gia Lai,Nho,2025,9,0.0,0.0,0.0
Gia Lai,Nho,2025,10,0.0,0.0,0.0
Gia Lai,Nho,2025,11,0.0,0.0,0.0
Gia Lai,Nho,2025,12,0.0,0.0,0.0
Gia Lai,Nho,2026,1,0.0,0.0,0.0
Gia Lai,Nho,2026,2,0.0,0.0,0.0
Gia Lai,Nho,2026,3,0.0,0.0,0.0
Gia Lai,Nho,2026,4,0.0,0.0,0.0
Gia Lai,Nho,2026,5,0.0,0.0,0.0
Gia Lai,Nho,2026,6,0.0,0.0,0.0
Gia Lai,Nho,2026,7,0.0,0.0,0.0
Gia Lai,Rau cải,2025,7,3435.7,30.42,11944.09
Gia Lai,Rau cải,2025,8,5852.38,596.13,14064.813713787262
Gia Lai,Rau cải,2025,9,14740.32,1210.4,12702.589714805023
Gia Lai,Rau cải,2025,10,26661.89,3684.96,12298.039507267378
Gia Lai,Rau cải,2025,11,0.0,928.66,11143.700000000003
Gia Lai,Rau cải,2025,12,12822.67,3362.88,14927.666932064185
Gia Lai,Rau cải,2026,1,6613.97,1891.0200000000002,11503.739999999998
Gia Lai,Rau cải,2026,2,0.0,0.0,0.0
Gia Lai,Rau cải,2026,3,0.0,0.0,0.0
Gia Lai,Rau cải,2026,4,11847.89,2513.3,13162.741163927903
Gia Lai,Rau cải,2026,5,15184.6,1179.16,13048.650353132738
Gia Lai,Rau cải,2026,6,6766.54,434.31,12769.135411572379
Gia Lai,Rau cải,2026,7,0.0,137.32,14214.04
Gia Lai,Sầu riêng,2025,7,0.0,0.0,0.0
Gia Lai,Sầu riêng,2025,8,3940.28,517.9,51749.73000000001
Gia Lai,Sầu riêng,2025,9,5111.54,1064.15,58492.32
Gia Lai,Sầu riêng,2025,10,0.0,0.0,0.0
Gia Lai,Sầu riêng,2025,11,0.0,0.0,0.0
Gia Lai,Sầu riêng,2025,12,0.0,0.0,0.0
Gia Lai,Sầu riêng,2026,1,0.0,0.0,0.0
Gia Lai,Sầu riêng,2026,2,1649.57,207.18,76645.16
Gia Lai,Sầu riêng,2026,3,2026.34,85.27000000000001,70684.21845432157
Gia Lai,Sầu riêng,2026,4,0.0,0.0,0.0
Gia Lai,Sầu riêng,2026,5,0.0,0.0,0.0
Gia Lai,Sầu riêng,2026,6,0.0,0.0,0.0
Gia Lai,Sầu riêng,2026,7,0.0,0.0,0.0
Gia Lai,Thanh long,2025,7,0.0,0.0,0.0
Gia Lai,Thanh long,2025,8,0.0,0.0,0.0
Gia Lai,Thanh long,2025,9,0.0,0.0,0.0
Gia Lai,Thanh long,2025,10,0.0,0.0,0.0
Gia Lai,Thanh long,2025,11,0.0,0.0,0.0
Gia Lai,Thanh long,2025,12,0.0,0.0,0.0
Gia Lai,Thanh long,2026,1,0.0,0.0,0.0
Gia Lai,Thanh long,2026,2,0.0,0.0,0.0
Gia Lai,Thanh long,2026,3,0.0,0.0,0.0
Gia Lai,Thanh long,2026,4,0.0,0.0,0.0
Gia Lai,Thanh long,2026,5,0.0,0.0,0.0
Gia Lai,Thanh long,2026,6,0.0,0.0,0.0
Gia Lai,Thanh long,2026,7,0.0,0.0,0.0
